,Compound,Date,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
10559,0.0,2018-07-20 18:14:27,0.0,1.0,The New York Times,0.0,"RT @nytimesbooks: “I am,” Sherlock Holmes announced, “the last and highest court of appeal in detection.” When the police are out of their…",8040
10560,0.0,2018-07-20 18:00:10,0.0,1.0,The New York Times,0.0,These coconut popsicles have a classic tropical flair https://t.co/Z8KeCbdZJA https://t.co/sHTphcKS2i,8041
10561,-0.6249,2018-07-20 17:45:12,0.194,0.806,The New York Times,0.0,"More movies and TV shows are incorporating police violence into their stories. Sometimes, it’s cathartic. Other tim… https://t.co/LZ8SKpEe74",8042
10562,-0.6705,2018-07-20 17:30:08,0.2,0.8,The New York Times,0.0,"At least 17 people were killed Thursday night when a tourist boat capsized in a southern Missouri lake, the authori… https://t.co/JXTviegOcn",8043
10563,0.0,2018-07-20 17:18:21,0.0,1.0,The New York Times,0.0,"The 2020 Republican National Convention will be held in Charlotte, North Carolina. The gathering has been fiercely… https://t.co/om1LY9zkwu",8044
10564,0.2023,2018-07-20 17:00:09,0.0,0.899,The New York Times,0.101,"RT @nytimesarts: ""Cats"" is hitting the big screen, and Taylor Swift and Jennifer Hudson will star https://t.co/62ecrSq8dR",8045
10565,0.8689,2018-07-20 16:46:59,0.0,0.647,The New York Times,0.353,"Modern Love: Inside his son's wallet, a father finds cards that can be redeemed for free hotel nights and drinks, b… https://t.co/KO3sWx68nH",8046
10566,0.0772,2018-07-20 16:30:05,0.121,0.744,The New York Times,0.135,"The week in good news:
• A global battle against a blinding infection is chalking up victories.
• 3-D color X-rays… https://t.co/iYHvRoklkH",8047
10567,0.0,2018-07-20 16:20:03,0.0,1.0,The New York Times,0.0,The NFL can’t seem to get away from the divisive national anthem issue. Here’s what we know. https://t.co/hNL4M4kYE8,8048
10568,0.0,2018-07-20 16:10:27,0.0,1.0,The New York Times,0.0,"RT @maggieNYT: Lordy, there’s a tape. Appears to be the only one. ?@nytmike? ?@mattapuzzo? and me  https://t.co/rUi0eh6wem",8049
10569,0.0,2018-07-20 16:00:12,0.0,1.0,The New York Times,0.0,"RT @stanfordc: “I don’t see any reason why it wouldn’t be a new news quiz.”
 https://t.co/ORN5m4wr5S https://t.co/Ywxz6BscOH",8050
10570,0.0,2018-07-20 15:50:39,0.0,1.0,The New York Times,0.0,Coming soon: a newsletter ?devoted entirely to the highs of fast weeknight cooking. Sign up? for it? here?: ?https://t.co/XVHhVbgJEE,8051
10571,0.4939,2018-07-20 15:50:07,0.0,0.741,The New York Times,0.259,Here are 5 recipes for busy people who still want something good to eat https://t.co/nMusWzYlFj,8052
10572,0.0,2018-07-20 15:41:34,0.0,1.0,The New York Times,0.0,"Breaking News: President Trump’s lawyer, Michael Cohen, secretly recorded Trump before the 2016 election discussing… https://t.co/ScgUHmqSZb",8053
10573,0.3182,2018-07-20 15:40:05,0.0,0.905,The New York Times,0.095,RT @rpogrebin: An anonymous donor has supported underrecognized female artists over 40 for the last 22 years. Now she is coming forward (an…,8054
10574,0.0,2018-07-20 15:30:07,0.0,1.0,The New York Times,0.0,Leaders of the anti-abortion movement believe they are closer than they have been in 50 years to achieving their go… https://t.co/mSeXz3BDgm,8055
10575,0.3612,2018-07-20 15:20:10,0.0,0.894,The New York Times,0.106,RT @elizabethjdias: We'd like to hear from you--how do you feel about the about abortion policies in your state? Conversation starting now…,8056
10576,0.0,2018-07-20 15:10:04,0.0,1.0,The New York Times,0.0,"In Opinion 

Randall Kennedy writes, ""It was precisely because of widespread colorism that James Brown’s anthem 'Sa… https://t.co/Rx11lW1Xvs",8057
10577,0.0,2018-07-20 15:00:08,0.0,1.0,The New York Times,0.0,RT @nytgraphics: See how different the steps to getting an abortion are in two U.S. states: California and Mississippi https://t.co/z7X1dnM…,8058
10578,-0.4767,2018-07-20 14:45:10,0.147,0.853,The New York Times,0.0,"Marina Gross, the only other American in the room during President Trump’s meeting with President Putin, faces incr… https://t.co/Z1lX0aUmxf",8059
10579,-0.4588,2018-07-20 14:30:08,0.136,0.864,The New York Times,0.0,"""Flint isn't the only jurisdiction with elevated levels of lead in the water, with failures to monitor lead levels… https://t.co/ETNbQ3QqaI",8060
10580,-0.765,2018-07-20 14:15:08,0.248,0.752,The New York Times,0.0,"RT @nytimesworld: Afghans say 14 members of one family were killed in a U.S. airstrike in Kunduz, but the American military denied civilian…",8061
10581,0.296,2018-07-20 14:00:17,0.0,0.879,The New York Times,0.121,Tens of thousands of volunteers are being sought to join the Big Butterfly Count in Britain https://t.co/kWIsip25h4,8062
10582,0.128,2018-07-20 13:44:04,0.1,0.776,The New York Times,0.123,"For some foreign-born New Yorkers, the city has become too expensive for their American dreams. Next stop? Philadel… https://t.co/rVN3u70Baa",8063
10583,-0.7506,2018-07-20 13:30:03,0.286,0.714,The New York Times,0.0,"President Trump breaks out the ""enemy of the people"" phrase during moments of peak criticism. Here's a list. https://t.co/9FtDSwSXBX",8064
10584,0.0,2018-07-20 13:16:02,0.0,1.0,The New York Times,0.0,"""Michael Jackson: On the Wall"" brings together the work of 48 artists across numerous media, from Andy Warhol's sil… https://t.co/lXKIZC3xEU",8065
10585,0.0,2018-07-20 13:00:11,0.0,1.0,The New York Times,0.0,"Morning Briefing: Here's what you need to know to start your day 
 https://t.co/36ieJKSy8s https://t.co/Y0O4SfNCo0",8066
10586,0.0,2018-07-20 12:44:04,0.0,1.0,The New York Times,0.0,"‘S-Town's"" treatment of its main character was riveting. But was it unlawful? https://t.co/c8shqpk1qk https://t.co/vmdxLGRkyn",8067
10587,0.0,2018-07-20 12:31:03,0.0,1.0,The New York Times,0.0,Here's what it takes to get an abortion in two U.S. states with distinct approaches https://t.co/48MEIbdVEw,8068
10588,0.4767,2018-07-20 12:15:04,0.0,0.853,The New York Times,0.147,Video: How the director of national intelligence found out President Trump had invited Vladimir Putin to the White… https://t.co/JjQWyvmHla,8069
10589,0.5719,2018-07-20 12:00:19,0.0,0.837,The New York Times,0.163,"Your daily @DealBook Briefing:

• Disney won Fox. Will it get Sky, too?

• Trump's swipe at the Fed could backfire.… https://t.co/i3BQQ5wJAj",8070
10590,-0.1169,2018-07-20 11:45:07,0.089,0.843,The New York Times,0.068,"""We are not an aggressive country."" Montenegro is suddenly in the news because of criticisms President Trump made o… https://t.co/o53J7tlho6",8071
10591,-0.6705,2018-07-20 11:30:04,0.2,0.8,The New York Times,0.0,"At least 11 people were killed Thursday night when a tourist boat capsized in a southern Missouri lake, the authori… https://t.co/kHBeSAWMGE",8072
10592,-0.8519,2018-07-20 11:13:03,0.383,0.617,The New York Times,0.0,Mark Zuckerberg prompted outrage after his attempt to explain Facebook's stance on hate speech and misinformation —… https://t.co/LmajP8SEAL,8073
10593,-0.4201,2018-07-20 11:00:04,0.141,0.859,The New York Times,0.0,"The Interior Department intends to make it more difficult to shield species that are considered ""threatened,"" which… https://t.co/2Npcyiggg9",8074
10594,0.4588,2018-07-20 10:46:04,0.0,0.857,The New York Times,0.143,"Bill Shine, President Trump's communications chief, was subpoenaed last year by a federal grand jury in New York as… https://t.co/V7BKRFl844",8075
10595,-0.3384,2018-07-20 10:32:01,0.102,0.898,The New York Times,0.0,"""The flows in the rivers and lakes are exceptionally low, except in the very northern part of the country. We have… https://t.co/KDkJsKuGCg",8076
10596,0.0,2018-07-20 10:14:03,0.0,1.0,The New York Times,0.0,"In exchanges with reporters and lawmakers, Facebook's leaders have been comically tripped up by some of the most ba… https://t.co/3My22jRErM",8077
10597,0.0,2018-07-20 10:00:08,0.0,1.0,The New York Times,0.0,"Morning Briefing: Here's what you need to know to start your day 
 https://t.co/Ufl39VnVj8 https://t.co/GbNdWAGoae",8078
10598,0.0,2018-07-20 09:45:06,0.0,1.0,The New York Times,0.0,"The Dutch government is hiring nearly 1,000 customs officials. Banks are moving staff out of Britain, and companies… https://t.co/QFDY8sW5d4",8079
10599,0.4767,2018-07-20 09:31:04,0.0,0.773,The New York Times,0.227,"""Michael Jackson's own face — through a combination of fame and relentless surgery — became a mask, reflecting our… https://t.co/zqxMG4ThaP",8080
10600,-0.6249,2018-07-20 09:15:04,0.231,0.769,The New York Times,0.0,"An American graduate student who was arrested during a protest in Vietnam last month will be released and deported,… https://t.co/qj68snRNjz",8081
10601,-0.7783,2018-07-20 09:00:09,0.362,0.638,The New York Times,0.0,"Denis Ten, an Olympic figure skating medalist, was stabbed to death in Kazakhstan https://t.co/h1Abm84RtG",8082
10602,0.0,2018-07-20 08:44:04,0.087,0.827,The New York Times,0.087,RT @nytimesworld: Two American citizens held in Syria and accused of helping the Islamic State are being brought back home to face charges…,8083
10603,0.1531,2018-07-20 08:30:13,0.0,0.922,The New York Times,0.078,"President Trump plans to invite Vladimir Putin to visit Washington in the fall, the White House said Thursday — an… https://t.co/zyh0DEU6sI",8084
10604,-0.7003,2018-07-20 08:16:03,0.194,0.806,The New York Times,0.0,"RT @nytimesworld: “Modern slavery is a First World problem,” said a co-founder of a human rights group, which found more than 40 million pe…",8085
10605,-0.4404,2018-07-20 08:02:06,0.187,0.813,The New York Times,0.0,"Global trade wars are rattling the hometown of America’s No. 1 auto exporter. It’s not Detroit, but Spartanburg, S.… https://t.co/xOJH53h4Up",8086
10606,0.1531,2018-07-20 07:47:06,0.099,0.776,The New York Times,0.125,"Many people with autism struggle to cope with the bright lights, loud noises and crowds associated with shopping at… https://t.co/QyIJff3l3d",8087
10607,0.0,2018-07-20 07:32:02,0.188,0.67,The New York Times,0.143,Greece has expelled two Russian diplomats accused of trying to stoke opposition to an agreement allowing Macedonia… https://t.co/NMmq13BuY0,8088
10608,0.0,2018-07-20 07:17:01,0.0,1.0,The New York Times,0.0,"RT @rickgladstone: The 162-page report says the exodus of around 700,000 Rohingya Muslims to Bangladesh from Myanmar last year was the culm…",8089
10609,0.2023,2018-07-20 07:02:03,0.0,0.913,The New York Times,0.087,"If China's carbon emissions continue at the current pace, nations will find it harder to meet important climate cha… https://t.co/PCwEiTvc2L",8090
10610,0.0,2018-07-20 06:51:24,0.0,1.0,The New York Times,0.0,Macron Aide Hits Protester. President Gets Bruised. https://t.co/3R1LZVKkwC,8091
10611,-0.5106,2018-07-20 06:46:06,0.185,0.815,The New York Times,0.0,"""Wine in American culture has long been a synonym for snobbery. I’m sorry to say that wine culture has partly broug… https://t.co/SMIUojcqC9",8092
10612,0.0,2018-07-20 06:32:02,0.0,1.0,The New York Times,0.0,"RT @nytimesworld: When an Egyptian snake bit a Turkish magician, he needed to fly to Cairo to receive an antidote. But would the Egyptians…",8093
10613,0.5251,2018-07-20 06:22:36,0.0,0.732,The New York Times,0.268,"Nice Try, but the E.U.’s Case Against Google Won’t Make Tech More Competitive https://t.co/KoMlKaThuL",8094
10614,0.4588,2018-07-20 06:05:21,0.0,0.87,The New York Times,0.13,A British supermarket will dim the aisles and silence the music for an hour each week to welcome people with autism https://t.co/3MoApBIOb0,8095
10615,0.0,2018-07-20 05:48:34,0.0,1.0,The New York Times,0.0,"In cities that are already scorching hot, temperatures and humidity are rising to levels that the human body simply… https://t.co/SvbZ7CIAmD",8096
10616,0.2484,2018-07-20 05:32:02,0.087,0.785,The New York Times,0.128,"RT @nytpolitics: Vladimir Putin warned that a ""quite powerful"" group of domestic opponents to President Trump are trying to reverse the res…",8097
10617,0.0,2018-07-20 05:02:03,0.0,1.0,The New York Times,0.0,RT @EricAsimov: Beware the wine populists. https://t.co/ylCCPwLQ16,8098
10618,0.2023,2018-07-20 04:32:01,0.0,0.921,The New York Times,0.079,What does the European Union's $5.1 billion fine against Google mean for you if you own an Android phone? Here’s a… https://t.co/xlVPfdvMgB,8099
10619,-0.4497,2018-07-20 04:17:00,0.134,0.866,The New York Times,0.0,"RT @nytimesarts: Women have always made movies, but their work has too often been ignored. “Pioneers: First Women Filmmakers,” a thrilling…",8100
10620,0.0,2018-07-20 04:02:06,0.0,1.0,The New York Times,0.0,"Lin-Manuel Miranda is heading to the director's chair for a film adaptation of Jonathan Larson's musical ""Tick, Tic… https://t.co/0SrOYdyggF",8101
10621,0.0,2018-07-20 03:47:48,0.0,1.0,The New York Times,0.0,"Ahead of Brexit, E.U. Shifts Into High Gear to Keep Goods Flowing https://t.co/2RPQ7ZIN1N",8102
10622,0.2023,2018-07-20 03:47:02,0.091,0.785,The New York Times,0.124,"RT @maggieNYT: On cutting-room floor, I asked a McConnell aide if Putin is welcome in the Capitol. “There is no invitation from Congress,”…",8103
10623,0.0,2018-07-20 03:42:41,0.0,1.0,The New York Times,0.0,"Inside Egypt’s Mysterious Sarcophagus: Mummies, Curse-Free So Far https://t.co/aeilCutK2P",8104
10624,0.0,2018-07-20 03:32:04,0.0,1.0,The New York Times,0.0,A company in New Zealand that let its employees work 4 days a week while being paid for 5 says the experiment was s… https://t.co/ticBeL5wLQ,8105
10625,0.0,2018-07-20 03:21:02,0.0,1.0,The New York Times,0.0,"Here's why some rural doctors and hospitals are getting out of the obstetrics business, leaving large swaths of rur… https://t.co/66mQTE4CmY",8106
10626,-0.6486,2018-07-20 03:12:39,0.323,0.677,The New York Times,0.0,Eight Dead After Tourist Boat Capsizes on Missouri Lake https://t.co/vnMcGNjhmB,8107
10627,-0.4404,2018-07-20 03:02:02,0.187,0.813,The New York Times,0.0,"Global trade wars are rattling the hometown of America’s No. 1 auto exporter. It’s not Detroit, but Spartanburg, S.… https://t.co/kHJzEnHiqf",8108
10628,0.4767,2018-07-20 02:47:01,0.0,0.871,The New York Times,0.129,"RT @nytopinion: ""Over the course of my career as an undercover officer in the C.I.A., I saw Russian intelligence manipulate many people."" h…",8109
10629,-0.2247,2018-07-20 02:32:03,0.095,0.905,The New York Times,0.0,The EPA's internal watchdog says the agency must provide more aggressive oversight of drinking water supplies to pr… https://t.co/j0qjolkZWD,8110
10630,0.7351,2018-07-20 02:21:02,0.0,0.676,The New York Times,0.324,"""Say that again?"": Prospect of Putin White House visit surprises Dan Coats, the director of national intelligence https://t.co/wp5gL6FEIf",8111
10631,-0.4588,2018-07-20 02:11:05,0.134,0.801,The New York Times,0.064,"RT @NYTNational: ""If ever there was a moment to think not of just your party but for the country, this is it."" Republicans block a series o…",8112
10632,-0.4767,2018-07-20 02:02:05,0.154,0.846,The New York Times,0.0,"Marina Gross, the American interpreter during President Trump’s meeting with Vladimir Putin, is facing calls from C… https://t.co/HiHr4scbWL",8113
10633,0.0,2018-07-20 01:47:05,0.0,1.0,The New York Times,0.0,"A British supermarket chain will dim its lights, silence its music and turn down its check-out beeps for an hour ev… https://t.co/XGf5KFj7D8",8114
10634,0.0,2018-07-20 01:32:02,0.0,1.0,The New York Times,0.0,"The Gardner Museum heist, the largest art theft in history and still unsolved after 28 years, will be the subject o… https://t.co/7jJ9CEdpKw",8115
10635,-0.128,2018-07-20 01:17:02,0.059,0.941,The New York Times,0.0,"RT @katie_thomas: Merck said today it was cutting the list price of some drugs. The catch? One is Zepatier, which recorded $0 in U.S. sales…",8116
10636,0.0,2018-07-20 01:02:07,0.0,1.0,The New York Times,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/eqDWi1PLQM,8117
10637,-0.6486,2018-07-20 00:47:06,0.27,0.73,The New York Times,0.0,A federal judge dismissed a lawsuit brought by New York City that would have forced fossil fuel companies to pay fo… https://t.co/ChA54Ga9gu,8118
